Date,Year,Sto_Nino_WL_Valid_Hours,Sto_Nino_WL_24h_Pass,Sto_Nino_WL_DailyMax,Nangka_WL_Valid_Hours,Nangka_WL_24h_Pass,Nangka_WL_DailyMax,BosoBoso_Rain_Valid_Hours,BosoBoso_Rain_24h_Pass,BosoBoso_Rain_DailySum,Campana_Rain_Valid_Hours,Campana_Rain_24h_Pass,Campana_Rain_DailySum,Nangka_Rain_Valid_Hours,Nangka_Rain_24h_Pass,Nangka_Rain_DailySum,Oro_Rain_Valid_Hours,Oro_Rain_24h_Pass,Oro_Rain_DailySum,Aries_Rain_Valid_Hours,Aries_Rain_24h_Pass,Aries_Rain_DailySum,All7_Common_24h_Pass,Exact_t1_Eligible,Exact_t2_Eligible,Exact_t3_Eligible
2016-06-10,2016,24,YES,12.36,24,YES,15.86,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-06-11,2016,24,YES,12.4,24,YES,15.87,24,YES,0.0,24,YES,0.0,24,YES,8.0,24,YES,0.0,24,YES,29.0,YES,True,True,True
2016-06-12,2016,24,YES,12.43,24,YES,15.87,24,YES,2.0,24,YES,12.0,24,YES,12.0,24,YES,1.0,24,YES,2.0,YES,True,True,True
2016-06-13,2016,24,YES,12.41,24,YES,15.87,24,YES,0.0,24,YES,10.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-06-14,2016,24,YES,12.29,24,YES,15.87,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,2.0,YES,True,True,True
2016-06-15,2016,24,YES,12.66,24,YES,16.24,24,YES,58.0,24,YES,60.0,24,YES,8.0,24,YES,0.0,24,YES,41.0,YES,True,True,True
2016-06-16,2016,24,YES,12.84,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-06-17,2016,24,YES,12.41,24,YES,15.88,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-06-18,2016,24,YES,12.16,24,YES,15.88,24,YES,5.0,24,YES,11.0,24,YES,0.0,24,YES,0.0,24,YES,3.0,YES,True,True,True
2016-06-19,2016,24,YES,12.06,24,YES,15.88,24,YES,3.0,24,YES,5.0,24,YES,2.0,24,YES,0.0,24,YES,4.0,YES,True,True,True
2016-06-20,2016,24,YES,12.02,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-06-21,2016,24,YES,12.02,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-06-22,2016,24,YES,12.63,24,YES,15.88,24,YES,5.0,24,YES,3.0,24,YES,3.0,24,YES,2.0,24,YES,4.0,YES,True,True,True
2016-06-23,2016,24,YES,12.58,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-06-24,2016,22,NO,,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,5.0,NO,False,False,False
2016-06-25,2016,24,YES,11.98,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2016-06-26,2016,24,YES,12.38,24,YES,15.88,24,YES,15.0,24,YES,17.0,24,YES,19.0,24,YES,1.0,24,YES,10.0,YES,True,False,False
2016-06-27,2016,24,YES,12.21,24,YES,15.88,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2016-06-28,2016,24,YES,12.03,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-06-29,2016,24,YES,12.56,24,YES,15.88,24,YES,8.0,24,YES,16.0,24,YES,13.0,24,YES,0.0,24,YES,12.0,YES,True,True,True
2016-06-30,2016,24,YES,12.33,24,YES,15.88,24,YES,4.0,24,YES,7.0,24,YES,5.0,24,YES,0.0,24,YES,5.0,YES,True,True,True
2016-07-01,2016,24,YES,12.05,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-07-02,2016,24,YES,12.03,24,YES,15.88,24,YES,1.0,24,YES,4.0,24,YES,1.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2016-07-03,2016,24,YES,12.53,24,YES,15.88,24,YES,1.0,24,YES,3.0,24,YES,3.0,24,YES,2.0,24,YES,53.0,YES,True,True,True
2016-07-04,2016,24,YES,12.4,24,YES,15.88,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-07-05,2016,24,YES,13.42,24,YES,16.48,24,YES,41.0,24,YES,0.0,24,YES,30.0,24,YES,0.0,24,YES,39.0,YES,True,True,True
2016-07-06,2016,24,YES,13.13,24,YES,15.88,24,YES,2.0,24,YES,5.0,24,YES,3.0,24,YES,1.0,24,YES,9.0,YES,True,True,True
2016-07-07,2016,24,YES,12.87,24,YES,15.88,24,YES,49.0,24,YES,56.0,24,YES,63.0,24,YES,5.0,24,YES,87.0,YES,True,True,True
2016-07-08,2016,24,YES,14.51,24,YES,17.4,24,YES,48.0,24,YES,57.0,24,YES,34.0,24,YES,2.0,24,YES,34.0,YES,True,True,True
2016-07-09,2016,24,YES,13.7,24,YES,16.22,24,YES,9.0,24,YES,18.0,24,YES,13.0,24,YES,2.0,24,YES,13.0,YES,True,True,True
2016-07-10,2016,24,YES,13.19,24,YES,15.89,24,YES,4.0,24,YES,7.0,24,YES,8.0,24,YES,3.0,24,YES,3.0,YES,True,True,True
2016-07-11,2016,24,YES,13.4,24,YES,15.89,24,YES,1.0,24,YES,0.0,24,YES,16.0,24,YES,5.0,24,YES,3.0,YES,True,True,True
2016-07-12,2016,24,YES,13.02,24,YES,15.89,24,YES,14.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-07-13,2016,24,YES,12.61,24,YES,15.89,24,YES,1.0,24,YES,10.0,24,YES,0.0,24,YES,33.0,24,YES,0.0,YES,True,True,True
2016-07-14,2016,24,YES,12.76,24,YES,15.89,24,YES,10.0,24,YES,4.0,24,YES,12.0,24,YES,16.0,24,YES,6.0,YES,True,True,True
2016-07-15,2016,22,NO,,24,YES,15.89,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,4.0,24,YES,1.0,NO,False,False,False
2016-07-16,2016,24,YES,12.65,24,YES,15.89,24,YES,12.0,24,YES,1.0,24,YES,0.0,24,YES,3.0,24,YES,10.0,YES,False,False,False
2016-07-17,2016,24,YES,12.74,24,YES,15.89,24,YES,26.0,24,YES,9.0,24,YES,1.0,24,YES,21.0,24,YES,4.0,YES,True,False,False
2016-07-18,2016,24,YES,12.64,24,YES,15.89,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,4.0,24,YES,0.0,YES,True,True,False
2016-07-19,2016,24,YES,12.37,24,YES,15.89,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,13.0,24,YES,1.0,YES,True,True,True
2016-07-20,2016,24,YES,12.35,24,YES,15.89,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-07-21,2016,24,YES,12.9,24,YES,15.84,24,YES,27.0,24,YES,0.0,24,YES,13.0,24,YES,7.0,24,YES,28.0,YES,True,True,True
2016-07-22,2016,24,YES,12.85,24,YES,15.84,24,YES,2.0,24,YES,0.0,24,YES,14.0,24,YES,19.0,24,YES,8.0,YES,True,True,True
2016-07-23,2016,24,YES,12.86,24,YES,15.84,24,YES,43.0,24,YES,10.0,24,YES,4.0,24,YES,1.0,24,YES,16.0,YES,True,True,True
2016-07-24,2016,24,YES,13.82,24,YES,16.19,24,YES,43.0,24,YES,35.0,24,YES,9.0,24,YES,62.0,24,YES,45.0,YES,True,True,True
2016-07-25,2016,24,YES,13.25,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-07-26,2016,24,YES,12.62,24,YES,15.84,24,YES,4.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-07-27,2016,24,YES,12.77,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,39.0,24,YES,0.0,YES,True,True,True
2016-07-28,2016,24,YES,12.62,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,1.0,YES,True,True,True
2016-07-29,2016,24,YES,12.68,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,28.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-07-30,2016,24,YES,12.36,24,YES,15.84,24,YES,1.0,24,YES,15.0,24,YES,1.0,24,YES,13.0,24,YES,2.0,YES,True,True,True
2016-07-31,2016,24,YES,12.3,24,YES,15.84,24,YES,38.0,24,YES,39.0,24,YES,4.0,24,YES,3.0,24,YES,7.0,YES,True,True,True
2016-08-01,2016,24,YES,12.37,24,YES,15.84,24,YES,67.0,24,YES,43.0,24,YES,0.0,24,YES,1.0,24,YES,13.0,YES,True,True,True
2016-08-02,2016,24,YES,12.84,24,YES,15.84,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-08-03,2016,24,YES,12.94,24,YES,15.84,24,YES,0.0,24,YES,9.0,24,YES,4.0,24,YES,3.0,24,YES,0.0,YES,True,True,True
2016-08-04,2016,24,YES,12.85,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,5.0,24,YES,3.0,24,YES,29.0,YES,True,True,True
2016-08-05,2016,24,YES,13.53,24,YES,15.85,24,YES,43.0,24,YES,72.0,24,YES,20.0,24,YES,28.0,24,YES,33.0,YES,True,True,True
2016-08-06,2016,24,YES,13.37,24,YES,15.85,24,YES,27.0,24,YES,51.0,24,YES,35.0,24,YES,48.0,24,YES,24.0,YES,True,True,True
2016-08-07,2016,24,YES,13.82,24,YES,15.85,24,YES,14.0,24,YES,18.0,24,YES,16.0,24,YES,16.0,24,YES,30.0,YES,True,True,True
2016-08-08,2016,24,YES,13.69,24,YES,15.85,24,YES,29.0,24,YES,23.0,24,YES,20.0,24,YES,4.0,24,YES,30.0,YES,True,True,True
2016-08-09,2016,24,YES,13.9,24,YES,16.17,24,YES,41.0,24,YES,32.0,24,YES,51.0,24,YES,28.0,24,YES,43.0,YES,True,True,True
2016-08-10,2016,24,YES,13.56,24,YES,16.0,24,YES,20.0,24,YES,25.0,24,YES,22.0,24,YES,15.0,24,YES,29.0,YES,True,True,True
2016-08-11,2016,24,YES,13.78,24,YES,15.92,24,YES,10.0,24,YES,9.0,24,YES,3.0,24,YES,4.0,24,YES,7.0,YES,True,True,True
2016-08-12,2016,24,YES,15.05,24,YES,17.99,24,YES,87.0,24,YES,82.0,24,YES,131.0,24,YES,98.0,24,YES,93.0,YES,True,True,True
2016-08-13,2016,24,YES,17.39,24,YES,21.75,24,YES,92.0,24,YES,102.0,24,YES,148.0,24,YES,142.0,24,YES,113.0,YES,True,True,True
2016-08-14,2016,24,YES,16.69,24,YES,19.86,24,YES,16.0,24,YES,23.0,24,YES,30.0,24,YES,61.0,24,YES,24.0,YES,True,True,True
2016-08-15,2016,24,YES,15.93,24,YES,18.82,24,YES,8.0,24,YES,12.0,24,YES,27.0,24,YES,54.0,24,YES,18.0,YES,True,True,True
2016-08-16,2016,24,YES,14.62,24,YES,17.37,24,YES,12.0,24,YES,5.0,24,YES,24.0,24,YES,48.0,24,YES,11.0,YES,True,True,True
2016-08-17,2016,24,YES,14.34,24,YES,17.02,24,YES,13.0,24,YES,15.0,24,YES,3.0,24,YES,6.0,24,YES,9.0,YES,True,True,True
2016-08-18,2016,24,YES,13.69,24,YES,16.1,24,YES,1.0,24,YES,6.0,24,YES,1.0,24,YES,16.0,24,YES,5.0,YES,True,True,True
2016-08-19,2016,24,YES,13.7,24,YES,15.88,24,YES,14.0,24,YES,15.0,24,YES,2.0,24,YES,4.0,24,YES,6.0,YES,True,True,True
2016-08-20,2016,23,NO,,24,YES,16.93,24,YES,51.0,24,YES,61.0,24,YES,32.0,24,YES,34.0,24,YES,41.0,NO,False,False,False
2016-08-21,2016,24,YES,14.24,24,YES,16.88,24,YES,23.0,24,YES,20.0,24,YES,7.0,24,YES,0.0,24,YES,52.0,YES,False,False,False
2016-08-22,2016,24,YES,13.75,24,YES,16.05,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,1.0,24,YES,1.0,YES,True,False,False
2016-08-23,2016,24,YES,13.53,24,YES,15.88,24,YES,3.0,24,YES,4.0,24,YES,5.0,24,YES,4.0,24,YES,9.0,YES,True,True,False
2016-08-24,2016,24,YES,13.34,24,YES,15.87,24,YES,7.0,24,YES,7.0,24,YES,0.0,24,YES,4.0,24,YES,2.0,YES,True,True,True
2016-08-25,2016,24,YES,13.32,24,YES,15.87,24,YES,13.0,24,YES,11.0,24,YES,23.0,24,YES,6.0,24,YES,18.0,YES,True,True,True
2016-08-26,2016,24,YES,13.85,24,YES,15.96,24,YES,47.0,24,YES,44.0,24,YES,34.0,24,YES,34.0,24,YES,49.0,YES,True,True,True
2016-08-27,2016,24,YES,13.77,24,YES,16.52,24,YES,7.0,24,YES,7.0,24,YES,6.0,24,YES,11.0,24,YES,6.0,YES,True,True,True
2016-08-28,2016,24,YES,13.79,24,YES,16.08,24,YES,5.0,24,YES,7.0,24,YES,22.0,24,YES,51.0,24,YES,21.0,YES,True,True,True
2016-08-29,2016,24,YES,14.19,24,YES,16.96,24,YES,14.0,24,YES,19.0,24,YES,42.0,24,YES,46.0,24,YES,25.0,YES,True,True,True
2016-08-30,2016,24,YES,13.78,24,YES,16.51,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-08-31,2016,24,YES,13.48,24,YES,15.94,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-09-01,2016,24,YES,13.32,24,YES,15.86,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-09-02,2016,24,YES,13.06,24,YES,15.85,24,YES,5.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-09-03,2016,24,YES,12.87,24,YES,15.85,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2016-09-04,2016,24,YES,13.83,24,YES,16.38,24,YES,23.0,24,YES,38.0,24,YES,30.0,24,YES,50.0,24,YES,11.0,YES,True,True,True
2016-09-05,2016,24,YES,13.28,24,YES,15.86,24,YES,1.0,24,YES,5.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2016-09-06,2016,24,YES,13.02,24,YES,15.85,24,YES,8.0,24,YES,2.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-09-07,2016,24,YES,13.86,24,YES,16.12,24,YES,7.0,24,YES,9.0,24,YES,18.0,24,YES,28.0,24,YES,41.0,YES,True,True,True
2016-09-08,2016,24,YES,13.9,24,YES,16.69,24,YES,40.0,24,YES,0.0,24,YES,27.0,24,YES,79.0,24,YES,37.0,YES,True,True,True
2016-09-09,2016,24,YES,13.63,24,YES,16.48,24,YES,32.0,24,YES,2.0,24,YES,6.0,24,YES,0.0,24,YES,16.0,YES,True,True,True
2016-09-10,2016,24,YES,13.37,24,YES,15.92,24,YES,4.0,24,YES,3.0,24,YES,5.0,24,YES,4.0,24,YES,5.0,YES,True,True,True
2016-09-11,2016,24,YES,13.1,24,YES,15.87,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-09-12,2016,24,YES,14.0,24,YES,16.95,24,YES,36.0,24,YES,17.0,24,YES,41.0,24,YES,6.0,24,YES,104.0,YES,True,True,True
2016-09-13,2016,24,YES,13.19,24,YES,15.96,24,YES,2.0,24,YES,1.0,24,YES,0.0,24,YES,11.0,24,YES,0.0,YES,True,True,True
2016-09-14,2016,24,YES,12.95,24,YES,16.49,24,YES,47.0,24,YES,19.0,24,YES,27.0,24,YES,7.0,24,YES,11.0,YES,True,True,True
2016-09-15,2016,24,YES,12.46,24,YES,15.94,24,YES,2.0,24,YES,48.0,24,YES,0.0,24,YES,13.0,24,YES,10.0,YES,True,True,True
2016-09-16,2016,24,YES,13.27,24,YES,15.98,24,YES,19.0,24,YES,6.0,24,YES,1.0,24,YES,9.0,24,YES,16.0,YES,True,True,True
2016-09-17,2016,24,YES,13.34,24,YES,15.89,24,YES,3.0,24,YES,8.0,24,YES,2.0,24,YES,0.0,24,YES,7.0,YES,True,True,True
2016-09-18,2016,24,YES,13.1,24,YES,15.86,24,YES,0.0,24,YES,30.0,24,YES,0.0,24,YES,1.0,24,YES,2.0,YES,True,True,True
2016-09-19,2016,24,YES,14.97,24,YES,18.34,24,YES,97.0,24,YES,25.0,24,YES,59.0,24,YES,70.0,24,YES,92.0,YES,True,True,True
2016-09-20,2016,24,YES,14.37,24,YES,17.15,24,YES,1.0,24,YES,3.0,24,YES,0.0,24,YES,3.0,24,YES,1.0,YES,True,True,True
2016-09-21,2016,24,YES,13.07,24,YES,16.05,24,YES,0.0,24,YES,0.0,24,YES,18.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-09-22,2016,24,YES,12.83,24,YES,15.98,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-09-23,2016,24,YES,13.42,24,YES,16.1,24,YES,45.0,24,YES,39.0,24,YES,21.0,24,YES,10.0,24,YES,16.0,YES,True,True,True
2016-09-24,2016,24,YES,13.81,24,YES,16.38,24,YES,2.0,24,YES,4.0,24,YES,13.0,24,YES,8.0,24,YES,33.0,YES,True,True,True
2016-09-25,2016,24,YES,13.69,24,YES,16.74,24,YES,26.0,24,YES,36.0,24,YES,23.0,24,YES,64.0,24,YES,29.0,YES,True,True,True
2016-09-26,2016,24,YES,12.72,24,YES,15.99,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,2.0,24,YES,0.0,YES,True,True,True
2016-09-27,2016,24,YES,13.93,24,YES,16.62,24,YES,70.0,24,YES,73.0,24,YES,75.0,24,YES,154.0,24,YES,54.0,YES,True,True,True
2016-09-28,2016,23,NO,,24,YES,18.23,24,YES,29.0,24,YES,28.0,24,YES,28.0,24,YES,16.0,24,YES,13.0,NO,False,False,False
2016-09-29,2016,24,YES,14.31,24,YES,17.13,24,YES,5.0,24,YES,19.0,24,YES,8.0,24,YES,3.0,24,YES,7.0,YES,False,False,False
2016-09-30,2016,22,NO,,24,YES,16.35,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,2.0,24,YES,1.0,NO,False,False,False
2016-10-01,2016,24,YES,12.98,24,YES,15.99,24,YES,0.0,24,YES,8.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2016-10-02,2016,24,YES,12.57,24,YES,15.96,24,YES,7.0,24,YES,2.0,24,YES,1.0,24,YES,9.0,24,YES,8.0,YES,True,False,False
2016-10-03,2016,24,YES,12.41,24,YES,15.94,24,YES,3.0,24,YES,1.0,24,YES,26.0,24,YES,0.0,24,YES,3.0,YES,True,True,False
2016-10-04,2016,24,YES,13.9,24,YES,17.04,24,YES,93.0,24,YES,61.0,24,YES,21.0,24,YES,28.0,24,YES,67.0,YES,True,True,True
2016-10-05,2016,24,YES,13.24,24,YES,16.82,24,YES,12.0,24,YES,0.0,24,YES,1.0,24,YES,1.0,24,YES,2.0,YES,True,True,True
2016-10-06,2016,24,YES,13.02,24,YES,16.01,24,YES,6.0,24,YES,10.0,24,YES,10.0,24,YES,11.0,24,YES,8.0,YES,True,True,True
2016-10-07,2016,24,YES,12.64,24,YES,15.97,24,YES,5.0,24,YES,1.0,24,YES,7.0,24,YES,21.0,24,YES,1.0,YES,True,True,True
2016-10-08,2016,24,YES,12.52,24,YES,15.96,24,YES,0.0,24,YES,0.0,24,YES,10.0,24,YES,17.0,24,YES,2.0,YES,True,True,True
2016-10-09,2016,24,YES,12.36,24,YES,15.96,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2016-10-10,2016,24,YES,12.25,24,YES,15.94,24,YES,70.0,24,YES,4.0,24,YES,6.0,24,YES,16.0,24,YES,21.0,YES,True,True,True
2016-10-11,2016,24,YES,14.98,24,YES,17.79,24,YES,8.0,24,YES,67.0,24,YES,100.0,24,YES,53.0,24,YES,80.0,YES,True,True,True
2016-10-12,2016,24,YES,13.46,24,YES,16.23,24,YES,10.0,24,YES,0.0,24,YES,22.0,24,YES,1.0,24,YES,2.0,YES,True,True,True
2016-10-13,2016,24,YES,12.89,24,YES,16.01,24,YES,2.0,24,YES,7.0,24,YES,1.0,24,YES,5.0,24,YES,3.0,YES,True,True,True
2016-10-14,2016,24,YES,12.52,24,YES,15.99,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-10-15,2016,24,YES,12.34,24,YES,15.96,24,YES,75.0,24,YES,118.0,24,YES,58.0,24,YES,84.0,24,YES,70.0,YES,True,True,True
2016-10-16,2016,24,YES,15.39,24,YES,18.36,24,YES,2.0,24,YES,1.0,24,YES,3.0,24,YES,3.0,24,YES,2.0,YES,True,True,True
2016-10-17,2016,24,YES,13.66,24,YES,16.49,24,YES,6.0,24,YES,4.0,24,YES,0.0,24,YES,8.0,24,YES,0.0,YES,True,True,True
2016-10-18,2016,24,YES,13.08,24,YES,16.03,24,YES,0.0,24,YES,7.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2016-10-19,2016,24,YES,12.89,24,YES,15.97,24,YES,5.0,24,YES,7.0,24,YES,6.0,24,YES,13.0,24,YES,6.0,YES,True,True,True
2016-10-20,2016,24,YES,13.3,24,YES,15.96,24,YES,3.0,24,YES,0.0,24,YES,5.0,24,YES,6.0,24,YES,1.0,YES,True,True,True
2016-10-21,2016,24,YES,13.29,24,YES,15.93,24,YES,0.0,24,YES,5.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-10-22,2016,24,YES,13.13,24,YES,15.92,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2016-10-23,2016,24,YES,13.09,24,YES,15.9,24,YES,0.0,24,YES,0.0,24,YES,9.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-10-24,2016,24,YES,13.04,24,YES,15.9,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-10-25,2016,24,YES,12.97,24,YES,15.89,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-10-26,2016,24,YES,12.89,24,YES,15.89,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-10-27,2016,23,NO,,24,YES,15.89,24,YES,0.0,24,YES,2.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2016-10-28,2016,24,YES,12.76,24,YES,15.89,24,YES,10.0,24,YES,22.0,24,YES,4.0,24,YES,8.0,24,YES,12.0,YES,False,False,False
2016-10-29,2016,24,YES,12.7,24,YES,15.88,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2016-10-30,2016,24,YES,12.68,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,3.0,24,YES,0.0,YES,True,True,False
2016-10-31,2016,24,YES,12.64,24,YES,15.88,24,YES,1.0,24,YES,3.0,24,YES,1.0,24,YES,1.0,24,YES,3.0,YES,True,True,True
2016-11-01,2016,24,YES,12.59,24,YES,15.88,24,YES,7.0,24,YES,6.0,24,YES,1.0,24,YES,4.0,24,YES,1.0,YES,True,True,True
2016-11-02,2016,24,YES,13.24,24,YES,15.88,24,YES,31.0,24,YES,49.0,24,YES,25.0,24,YES,28.0,24,YES,27.0,YES,True,True,True
2016-11-03,2016,24,YES,13.58,24,YES,15.9,24,YES,1.0,24,YES,2.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-04,2016,24,YES,13.14,24,YES,15.9,24,YES,17.0,24,YES,21.0,24,YES,5.0,24,YES,5.0,24,YES,9.0,YES,True,True,True
2016-11-05,2016,24,YES,13.1,24,YES,15.89,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-06,2016,24,YES,13.03,24,YES,15.89,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2016-11-07,2016,24,YES,12.94,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-08,2016,24,YES,12.85,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-09,2016,24,YES,12.76,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-10,2016,24,YES,12.69,24,YES,15.88,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-11,2016,24,YES,12.63,24,YES,15.88,24,YES,0.0,24,YES,3.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2016-11-12,2016,24,YES,12.58,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-13,2016,24,YES,12.54,24,YES,15.88,24,YES,0.0,24,YES,2.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-14,2016,24,YES,12.51,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-15,2016,24,YES,12.88,24,YES,16.15,24,YES,36.0,24,YES,52.0,24,YES,23.0,24,YES,41.0,24,YES,32.0,YES,True,True,True
2016-11-16,2016,24,YES,12.9,24,YES,15.97,24,YES,0.0,24,YES,1.0,24,YES,1.0,24,YES,1.0,24,YES,1.0,YES,True,True,True
2016-11-17,2016,24,YES,12.87,24,YES,15.89,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-18,2016,24,YES,12.74,24,YES,15.88,24,YES,8.0,24,YES,14.0,24,YES,5.0,24,YES,16.0,24,YES,6.0,YES,True,True,True
2016-11-19,2016,24,YES,12.61,24,YES,15.88,24,YES,3.0,24,YES,5.0,24,YES,2.0,24,YES,1.0,24,YES,2.0,YES,True,True,True
2016-11-20,2016,24,YES,12.56,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-21,2016,24,YES,12.52,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2016-11-22,2016,24,YES,12.5,24,YES,15.88,24,YES,4.0,24,YES,2.0,24,YES,1.0,24,YES,1.0,24,YES,3.0,YES,True,True,True
