Date,Year,Sto_Nino_WL_Valid_Hours,Sto_Nino_WL_24h_Pass,Sto_Nino_WL_DailyMax,Nangka_WL_Valid_Hours,Nangka_WL_24h_Pass,Nangka_WL_DailyMax,BosoBoso_Rain_Valid_Hours,BosoBoso_Rain_24h_Pass,BosoBoso_Rain_DailySum,Campana_Rain_Valid_Hours,Campana_Rain_24h_Pass,Campana_Rain_DailySum,Nangka_Rain_Valid_Hours,Nangka_Rain_24h_Pass,Nangka_Rain_DailySum,Oro_Rain_Valid_Hours,Oro_Rain_24h_Pass,Oro_Rain_DailySum,Aries_Rain_Valid_Hours,Aries_Rain_24h_Pass,Aries_Rain_DailySum,All7_Common_24h_Pass,Exact_t1_Eligible,Exact_t2_Eligible,Exact_t3_Eligible,PAGASA_SG_RH,Target_Y,Sto_Nino_DailyMaxWL_t_1,Sto_Nino_DailyMaxWL_t_2,Sto_Nino_DailyMaxWL_t_3,Nangka_DailyMaxWL_t_1,Nangka_DailyMaxWL_t_2,Nangka_DailyMaxWL_t_3,Mt_BosoBoso_Rain_t_1,Mt_BosoBoso_Rain_t_2,Mt_BosoBoso_Rain_t_3,Mt_Campana_Rain_t_1,Mt_Campana_Rain_t_2,Mt_Campana_Rain_t_3,Nangka_Rain_t_1,Nangka_Rain_t_2,Nangka_Rain_t_3,Mt_Oro_Rain_t_1,Mt_Oro_Rain_t_2,Mt_Oro_Rain_t_3,Mt_Aries_Rain_t_1,Mt_Aries_Rain_t_2,Mt_Aries_Rain_t_3,PAGASA_SG_RH_t_1,PAGASA_SG_RH_t_2,PAGASA_SG_RH_t_3,Mt_BosoBoso_Rain_2Day,Mt_BosoBoso_Rain_3Day,Mt_Campana_Rain_2Day,Mt_Campana_Rain_3Day,Nangka_Rain_2Day,Nangka_Rain_3Day,Mt_Oro_Rain_2Day,Mt_Oro_Rain_3Day,Mt_Aries_Rain_2Day,Mt_Aries_Rain_3Day
2016-02-24,2016,24,YES,11.9,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,65.0,11.9,11.9,11.9,11.9,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-25,2016,24,YES,11.89,24,YES,15.8,24,YES,2.0,24,YES,9.0,24,YES,0.0,24,YES,1.0,24,YES,3.0,YES,True,True,True,66.0,11.89,11.9,11.9,11.9,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,2016,24,YES,11.89,24,YES,15.8,24,YES,3.0,24,YES,5.0,24,YES,1.0,24,YES,0.0,24,YES,2.0,YES,True,True,True,74.0,11.89,11.89,11.9,11.9,15.8,15.8,15.8,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,66.0,65.0,61.0,2.0,2.0,9.0,9.0,0.0,0.0,1.0,1.0,3.0,3.0
2016-02-27,2016,24,YES,11.91,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,58.0,11.91,11.89,11.89,11.9,15.8,15.8,15.8,3.0,2.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,74.0,66.0,65.0,5.0,5.0,14.0,14.0,1.0,1.0,1.0,1.0,5.0,5.0
2016-02-28,2016,24,YES,11.91,24,YES,15.8,24,YES,6.0,24,YES,5.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,66.0,11.91,11.91,11.89,11.89,15.8,15.8,15.8,0.0,3.0,2.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,58.0,74.0,66.0,3.0,5.0,5.0,14.0,1.0,1.0,0.0,1.0,2.0,5.0
2016-02-29,2016,24,YES,11.9,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,68.0,11.9,11.91,11.91,11.89,15.8,15.8,15.8,6.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,58.0,74.0,6.0,9.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0
2016-03-01,2016,24,YES,11.9,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,61.0,11.9,11.9,11.91,11.91,15.8,15.8,15.8,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,58.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-02,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,65.0,11.89,11.9,11.9,11.91,15.8,15.8,15.8,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,68.0,66.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,2.0,24,YES,0.0,YES,True,True,True,68.0,11.89,11.89,11.9,11.9,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,61.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,6.0,24,YES,1.0,24,YES,0.0,24,YES,4.0,YES,True,True,True,78.0,11.89,11.89,11.89,11.9,15.8,15.8,15.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,68.0,65.0,61.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
2016-03-05,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,69.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,78.0,68.0,65.0,0.0,0.0,7.0,7.0,1.0,1.0,2.0,2.0,4.0,4.0
2016-03-06,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,70.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,69.0,78.0,68.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,2.0,4.0,4.0
2016-03-07,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,70.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,69.0,78.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0
2016-03-08,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,66.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-09,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,62.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-10,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,66.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-11,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,68.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,62.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-12,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,62.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-13,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,60.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,68.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,62.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,62.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-15,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,66.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-16,2016,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,66.0,11.89,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,62.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-17,2016,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,1.0,YES,True,True,True,61.0,11.88,11.89,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-18,2016,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,62.0,11.88,11.88,11.89,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,66.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2016-03-19,2016,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,56.0,11.88,11.88,11.88,11.89,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,61.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2016-03-20,2016,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,58.0,11.88,11.88,11.88,11.88,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,62.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-03-21,2016,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,58.0,11.88,11.88,11.88,11.88,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,56.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-22,2016,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,58.0,11.88,11.88,11.88,11.88,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-23,2016,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,58.0,11.88,11.88,11.88,11.88,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-24,2016,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,60.0,11.88,11.88,11.88,11.88,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-25,2016,24,YES,11.87,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,61.0,11.87,11.88,11.88,11.88,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-26,2016,24,YES,11.87,24,YES,15.8,24,YES,0.0,24,YES,8.0,24,YES,0.0,24,YES,2.0,24,YES,0.0,YES,True,True,True,63.0,11.87,11.87,11.88,11.88,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,60.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-27,2016,24,YES,11.87,24,YES,15.8,24,YES,0.0,24,YES,3.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,67.0,11.87,11.87,11.87,11.88,15.8,15.8,15.8,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,63.0,61.0,60.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0
2016-03-28,2016,24,YES,11.87,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,63.0,11.87,11.87,11.87,11.87,15.8,15.8,15.8,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.0,63.0,61.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0
2016-03-29,2016,24,YES,11.87,24,YES,15.8,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,62.0,11.87,11.87,11.87,11.87,15.8,15.8,15.8,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,67.0,63.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0
2016-03-30,2016,24,YES,11.87,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,63.0,11.87,11.87,11.87,11.87,15.8,15.8,15.8,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,63.0,67.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-31,2016,24,YES,11.87,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,66.0,11.87,11.87,11.87,11.87,15.8,15.8,15.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,62.0,63.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,2016,24,YES,11.88,24,YES,15.8,24,YES,5.0,24,YES,8.0,24,YES,7.0,24,YES,5.0,24,YES,8.0,YES,True,True,True,66.0,11.88,11.87,11.87,11.87,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,63.0,62.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2016-04-02,2016,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,57.0,11.88,11.88,11.87,11.87,15.8,15.8,15.8,5.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,66.0,66.0,63.0,5.0,5.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0
2016-04-03,2016,24,YES,11.87,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,57.0,11.87,11.88,11.88,11.87,15.8,15.8,15.8,0.0,5.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,8.0,0.0,57.0,66.0,66.0,5.0,5.0,8.0,8.0,7.0,8.0,5.0,5.0,8.0,8.0
2016-04-04,2016,24,YES,11.87,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,59.0,11.87,11.87,11.88,11.88,15.8,15.8,15.8,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,57.0,57.0,66.0,0.0,5.0,0.0,8.0,0.0,7.0,0.0,5.0,0.0,8.0
2016-04-05,2016,24,YES,11.87,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,62.0,11.87,11.87,11.87,11.88,15.79,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-06,2016,24,YES,11.87,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,59.0,11.87,11.87,11.87,11.87,15.79,15.79,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-07,2016,24,YES,11.87,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,56.0,11.87,11.87,11.87,11.87,15.79,15.79,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-08,2016,24,YES,11.87,24,YES,15.79,24,YES,1.0,24,YES,1.0,24,YES,0.0,24,YES,1.0,24,YES,1.0,YES,True,True,True,57.0,11.87,11.87,11.87,11.87,15.79,15.79,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,59.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-09,2016,24,YES,11.87,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,53.0,11.87,11.87,11.87,11.87,15.79,15.79,15.79,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57.0,56.0,59.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2016-04-10,2016,24,YES,11.87,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,53.0,11.87,11.87,11.87,11.87,15.79,15.79,15.79,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,57.0,56.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2016-04-11,2016,24,YES,11.87,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,57.0,11.87,11.87,11.87,11.87,15.79,15.79,15.79,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,53.0,57.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2016-04-12,2016,24,YES,11.87,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,60.0,11.87,11.87,11.87,11.87,15.79,15.79,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-13,2016,24,YES,11.87,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,67.0,11.87,11.87,11.87,11.87,15.79,15.79,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,57.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-14,2016,24,YES,11.87,24,YES,15.78,24,YES,3.0,24,YES,2.0,24,YES,1.0,24,YES,0.0,24,YES,2.0,YES,True,True,True,63.0,11.87,11.87,11.87,11.87,15.79,15.79,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,60.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-15,2016,24,YES,11.87,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,69.0,11.87,11.87,11.87,11.87,15.78,15.79,15.79,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,63.0,67.0,60.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0
2016-04-16,2016,24,YES,11.87,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,61.0,11.87,11.87,11.87,11.87,15.78,15.78,15.79,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,69.0,63.0,67.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0
2016-04-17,2016,24,YES,11.87,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,51.0,11.87,11.87,11.87,11.87,15.78,15.78,15.78,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,61.0,69.0,63.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
2016-04-18,2016,24,YES,11.87,24,YES,15.78,24,YES,34.0,24,YES,26.0,24,YES,23.0,24,YES,25.0,24,YES,26.0,YES,True,True,True,57.0,11.87,11.87,11.87,11.87,15.78,15.78,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,61.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-19,2016,24,YES,11.87,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,60.0,11.87,11.87,11.87,11.87,15.78,15.78,15.78,34.0,0.0,0.0,26.0,0.0,0.0,23.0,0.0,0.0,25.0,0.0,0.0,26.0,0.0,0.0,57.0,51.0,61.0,34.0,34.0,26.0,26.0,23.0,23.0,25.0,25.0,26.0,26.0
2016-04-20,2016,24,YES,11.87,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,56.0,11.87,11.87,11.87,11.87,15.78,15.78,15.78,0.0,34.0,0.0,0.0,26.0,0.0,1.0,23.0,0.0,0.0,25.0,0.0,0.0,26.0,0.0,60.0,57.0,51.0,34.0,34.0,26.0,26.0,24.0,24.0,25.0,25.0,26.0,26.0
