SUMMARY OUTPUT,,,,,,
,,,,,,
Regression Statistics,,,,,,
8/29/2017,0,94,28.9,17.8,34.6,11.81
8/30/2017,0,90,30.1,9.9,33.4,11.88
8/31/2017,67.8,72,35,28.2,37.4,13.98
9/1/2017,16.2,96,33.8,9.1,38.1,11.97
9/2/2017,0,73,33.1,10.7,34.8,12.75
9/3/2017,1.3,63,34.8,15.2,36.1,12.34
9/4/2017,0,69,29.6,5.3,31.4,10.92
9/5/2017,0,84,30.7,23.3,35.6,11.24
9/6/2017,0,77,29.7,6.5,32.5,12.34
9/7/2017,0,83,27.2,12.3,30.8,12.05
9/8/2017,0,92,33.5,10.6,39.5,12.75
9/9/2017,0,84,28.4,9.4,32.2,11.5
9/10/2017,10,97,31.4,24.6,37.3,11.7
9/11/2017,0,91,27.5,12.7,30.7,12.78
9/12/2017,1.3,76,28.9,24.7,33,12.62
9/13/2017,0,91,26.1,7.4,31.7,13.35
9/14/2017,0,90,31,17.3,34.1,11.16
9/15/2017,0,80,32,7.9,34.1,12.76
9/16/2017,0,80,34.8,14.1,37.1,12.67
9/17/2017,0,91,32.4,11.5,36.9,11.68
9/18/2017,0,80,34.7,15.3,38.5,11.04
9/19/2017,15.9,97,32.1,18.4,37.5,13.43
9/20/2017,0,91,33,22.2,37.3,11.72
9/21/2017,0,84,29,24.6,32.2,10.79
9/22/2017,17.6,71,28.5,7.7,31.2,12.57
9/23/2017,0,88,30.6,19.3,33.4,11.95
9/24/2017,0,90,31.4,11.4,34.7,11.7
9/25/2017,0,80,33.7,8.4,38.7,10.99
9/26/2017,0,87,27.2,10,32.4,12.02
9/27/2017,0,71,33.4,10.5,34.9,11.58
9/28/2017,0,67,27.5,21.9,29.1,10.95
9/29/2017,0,72,27,22.2,28.8,11.66
9/30/2017,0,82,26.6,11.3,30,11.35
10/1/2017,0,95,29.7,12.3,33.9,12.12
10/2/2017,0,82,27.2,16.2,30.9,10.91
10/3/2017,0,60,28.6,18.8,29.8,12.41
10/4/2017,0,92,25.9,15.9,30.4,11.65
10/5/2017,0,95,30.7,15.5,35.8,13.26
10/6/2017,3.1,84,28.8,11.7,33.9,11.12
10/7/2017,0,95,30.8,16.2,35.3,11.2
10/8/2017,0,96,28.3,22.6,32,12.8
10/9/2017,0,72,33.3,5.4,37.3,12.46
10/10/2017,0,77,29.4,24.9,31.9,11.64
10/11/2017,0,85,33.7,13.4,36.4,12.21
10/12/2017,7.7,74,33.9,22.6,37.7,12.75
10/13/2017,0,68,27.6,22.5,28.7,12.6
10/14/2017,0,86,28.4,10.5,32.8,12.55
10/15/2017,0,85,25.3,23.1,30.4,10.95
10/16/2017,0,95,27.2,19.3,31.7,12.7
10/17/2017,0,90,30.2,23.2,33.9,11.47
10/18/2017,0,74,26.8,23,29.6,11.37
10/19/2017,17.2,91,30.8,5.6,34.4,12.67
10/20/2017,0,60,26.9,11.6,29.5,12.82
10/21/2017,0,85,29.2,12.8,32.5,12.09
10/22/2017,0,73,27.5,21.7,29.3,11.99
10/23/2017,0,83,26.9,17.8,30.2,11.86
10/24/2017,0,85,33.4,6.3,35.9,11.63
10/25/2017,0,72,35,18.6,36.6,12.82
10/26/2017,0,95,29.6,22.1,33.2,12.14
10/27/2017,0,92,33.5,10.6,38.4,11.78
10/28/2017,0,92,29.3,18.3,32.9,11.72
10/29/2017,0,95,30,15.1,35.5,11.96
10/30/2017,0,70,28.3,22.1,31.9,13.08
10/31/2017,0,67,29.1,22.4,30.7,12.66
11/1/2017,0,73,32.7,10.4,36.5,11.45
11/2/2017,0,95,31.6,22.7,36.8,13.28
11/3/2017,0,74,30.9,17.1,32.5,11.58
11/4/2017,0,95,27.6,23.7,33.3,11.05
11/5/2017,0,62,29.7,13.5,31.7,10.68
11/6/2017,0,81,27.9,12.4,31.1,11.99
11/7/2017,0.2,79,34.2,24.9,37,12.23
11/8/2017,0,84,26.6,12.5,31,11.18
11/9/2017,19.4,91,31,7.3,35.8,13.45
11/10/2017,0,60,31.3,20.8,33.7,12.18
11/11/2017,0,68,26.8,19,27.7,11.63
11/12/2017,0,82,30.1,11.6,34.7,12.76
11/13/2017,0,69,30.9,18.8,32,11.88
11/14/2017,0,85,32.6,19.4,36.3,11.05
11/15/2017,0,72,29.7,19.4,32.6,11.21
11/16/2017,3.7,73,29.1,16,31.3,10.98
11/17/2017,0,97,32,22.2,36.9,11.1
11/18/2017,0,67,33,20.8,36.3,12.06
11/19/2017,0,73,27.4,22.5,31.5,11.11
11/20/2017,0,74,32.5,16.5,35.3,13.06
11/21/2017,0,70,25.8,14,27.2,11.48
11/22/2017,0,66,33.6,10.7,36.4,11.06
11/23/2017,16.5,75,30,9.1,33.3,11.73
11/24/2017,0,91,28.8,21.5,33.4,12.85
11/25/2017,0,95,30,11.3,35.4,13.06
11/26/2017,0,67,31.1,7.5,32,11.24
11/27/2017,0,66,32.7,7,33.7,12.52
11/28/2017,9.8,63,29.5,18.6,29.8,12.69
11/29/2017,15.2,80,28,20.3,32,12.7
11/30/2017,0,91,27.7,12.1,33.1,11.6
12/1/2017,0,81,33.6,5.2,37.6,12.05
12/2/2017,0,70,27.2,7,29.9,11.87
12/3/2017,0,93,30.3,11.3,34.9,11.05
12/4/2017,0,86,25.4,24,30.3,12.42
12/5/2017,0,79,29.1,24.5,33.6,11.18
12/6/2017,0,78,30.9,6,33.8,11.61
12/7/2017,0,61,27.8,20.2,30.1,10.92
12/8/2017,0,76,32.6,24.7,35.3,10.84
12/9/2017,0,97,31,21.3,36.2,12.72
12/10/2017,0,94,28,19.4,32.8,11.46
12/11/2017,0,63,25.6,20.5,28.5,11.15
12/12/2017,0,80,26.3,22.9,30.8,11.84
12/13/2017,0,90,28,13.4,32.1,12.24
12/14/2017,88.3,68,32.3,40.1,34,15.28
12/15/2017,0,93,33.7,9,40.1,12.61
12/16/2017,0,86,26.7,6,30.8,13.43
12/17/2017,0,67,29.8,22.2,30.6,11.29
12/18/2017,0,71,31.6,12.8,35.3,12.73
12/19/2017,0,75,30.5,14.4,33.5,12.75
12/20/2017,0,75,29.6,14.3,32.5,11.45
12/21/2017,0,70,33.2,17.8,36.3,12.95
12/22/2017,0,71,29.6,14.9,31.6,12.93
12/23/2017,0,88,32.7,13.7,37.1,12.05
12/24/2017,0,77,31.8,21.6,35.8,10.79
12/25/2017,0,79,29.5,11.2,34.2,11.09
12/26/2017,0,61,26.5,12.7,29.4,12.27
12/27/2017,0,97,29.4,10,34,12.07
12/28/2017,0,67,31.8,11.7,34.9,11.28
12/29/2017,0,70,31.1,18.5,34.6,10.69
12/30/2017,0,82,27,23.5,29.3,11.69
12/31/2017,0,63,33.3,11.3,36.2,12.6
1/1/2018,0,82,30.5,22.3,32.9,12.59
1/2/2018,0,73,26.7,9.8,28.7,12.45
1/3/2018,0,75,28.7,13.6,32.4,12.77
1/4/2018,0,73,29.3,9.9,30.9,12.23
1/5/2018,0,62,27.3,10.3,29.7,12.38
1/6/2018,4.1,85,33.1,18.1,38.4,13.37
1/7/2018,0,84,29.3,19.1,32.5,12.98
1/8/2018,0,91,27.8,20,33.1,11.59
1/9/2018,0,95,26.5,8.2,32,12.52
1/10/2018,0,86,27.6,17.3,30.7,11.67
1/11/2018,0,72,27.5,20.2,29.6,11.81
1/12/2018,0,70,33.9,15.3,35.9,11.2
1/13/2018,140,69,28.1,10.2,31.2,19.06
1/14/2018,0,62,29.1,19,30.2,12.55
1/15/2018,0,95,35,23.5,39.1,13.27
1/16/2018,0,62,27.5,20.5,30.6,12.58
1/17/2018,0,81,31.9,13.6,35,12.31
1/18/2018,5.6,95,31.9,23.4,36.3,11.22
1/19/2018,0,79,27.1,12.7,31,11.31
1/20/2018,52.5,80,29.4,11,31.6,14.5
1/21/2018,0,81,28.2,9,32.1,11.23
1/22/2018,4.4,84,31.5,22.5,36.3,11.76
1/23/2018,10.6,96,27.6,18.5,31.3,11.74
1/24/2018,0,63,29.2,12.9,31.8,12.04
1/25/2018,0,69,26.3,16.7,27.9,12.38
1/26/2018,0,76,31.3,19.3,35.3,11.36
1/27/2018,0,63,32.2,17.8,34.6,11.33
1/28/2018,0,71,30.7,17.3,34,11.16
1/29/2018,0,64,25.7,14.5,29.1,12.97
1/30/2018,0,80,31,8.2,35.5,12.96
1/31/2018,0,86,30,6.2,34.3,13.34
2/1/2018,0,77,33.3,16.4,36.8,11.53
2/2/2018,15.4,71,31.4,11.6,33,11.4
2/3/2018,0,64,33.1,14,36.2,12.73
2/4/2018,0,78,33.7,24.1,38.5,11.37
2/5/2018,0,77,29.4,11.5,31.6,11.28
2/6/2018,0,62,32.5,10.3,34.8,11.59
2/7/2018,0,64,28.8,24.4,30.4,10.67
2/8/2018,0,63,25,9.5,27.8,11
2/9/2018,14.3,76,30.9,10.6,35,13.16
2/10/2018,0,66,31.4,14.8,34.3,13.05
2/11/2018,19.6,75,34.5,23.5,36.5,13.47
2/12/2018,0,77,27.6,18.1,30.2,10.99
2/13/2018,0,62,30.1,17.5,31.4,12.06
2/14/2018,0,85,29.2,18.7,33.1,13.19
2/15/2018,0,77,26.9,13.4,29.1,11.93
2/16/2018,0,79,29.4,6.2,33.6,12.75
2/17/2018,0,68,26.4,11.2,29.2,10.91
2/18/2018,16.5,63,25.1,15.3,26,11.77
2/19/2018,15.9,64,28.5,14.3,29.7,12.97
2/20/2018,0,98,29.5,11,33.7,13.04
2/21/2018,0,70,31.9,14.3,34.2,12.09
2/22/2018,0,84,31.2,21.8,36.2,12.71
2/23/2018,0,62,31.7,7.9,34.5,10.58
2/24/2018,0,92,29.7,20,33.8,13.24
2/25/2018,0,82,32.2,6.2,37.3,12.38
2/26/2018,0,85,25.1,9.3,29.4,11.98
2/27/2018,0,70,30.7,9.7,32.4,11.49
2/28/2018,0,70,34.8,18.9,37.6,12.62
3/1/2018,0,78,32,9.3,34.8,11.62
3/2/2018,0,61,34.7,22.8,35.4,12.72
3/3/2018,0,79,30.7,16.6,33.2,12.83
3/4/2018,0,96,30.9,21.3,34.9,11.41
3/5/2018,16,89,32.7,18,38.3,12.49
3/6/2018,19.3,66,29,5.1,31.9,12.68
3/7/2018,0,81,29.6,8.7,33.3,13.13
3/8/2018,0,72,33.4,18.9,35.6,12.3
3/9/2018,0,86,30.4,11.5,34.6,12.01
3/10/2018,0,91,27.3,6.7,31.8,13.38
3/11/2018,0,79,32.2,10.5,35,13.06
3/12/2018,12.2,90,28.4,24.8,32.8,13.62
3/13/2018,0,92,30.9,9.5,36,13.24
3/14/2018,0,63,34.7,10.8,37.8,12.43
3/15/2018,0,76,33.3,22.2,36.7,11.37
3/16/2018,41.3,64,30.8,5.7,33.2,13.58
3/17/2018,0,60,31.8,8.7,34.7,12.83
3/18/2018,0,69,29.6,7.9,31.7,12.05
3/19/2018,0,82,28.7,13.4,32.8,12.83
3/20/2018,0,85,25.9,23.4,29,12.73
3/21/2018,0,71,26.9,24.3,28.3,12.38
3/22/2018,0,61,34.7,6.8,36.6,12.79
3/23/2018,0,96,33.9,23.9,38.7,11.61
3/24/2018,0,64,27.3,24.6,28.4,11.59
3/25/2018,0,87,26,19.1,31.4,12.47
3/26/2018,0,68,25.4,6.6,28.1,10.81
3/27/2018,68.3,62,27.4,28.9,28.4,15.3
3/28/2018,0,79,27.5,6.6,30.3,11.55
3/29/2018,71.9,74,27.7,33.6,31.8,14.68
3/30/2018,0,76,32.4,7.5,35.9,12.18
3/31/2018,0,77,31.5,19.9,35.7,13.08
4/1/2018,0,85,31.4,13.1,35.6,12.92
4/2/2018,0,76,27.3,18.9,31.2,13.12
4/3/2018,0,87,25.5,11.3,31.1,13.26
4/4/2018,0,92,31,21.3,35,13.13
4/5/2018,0,71,25.5,23.3,27.4,11.2
4/6/2018,0,81,26.2,23.5,30.9,11.18
4/7/2018,0,73,29.3,11.8,33.6,11.32
4/8/2018,0,60,34.6,22.7,35.6,11.85
4/9/2018,0,69,28.3,20.7,29.4,12.45
4/10/2018,18,74,32,6,35.6,14.05
4/11/2018,0,71,26.7,12.3,30.6,11.51
4/12/2018,4.6,82,29,11.8,34.1,11.36
4/13/2018,0,95,32.2,13.7,36.5,12.06
4/14/2018,0,71,33.7,17.7,37,10.72
4/15/2018,19.1,87,26.7,13.8,29.8,13.21
4/16/2018,12.2,66,27.9,16.2,29.5,12.46
4/17/2018,0,63,31,22.9,33.1,11.62
4/18/2018,0,89,25.8,14,30.7,12.13
4/19/2018,0,84,27.9,16.1,31.4,11.87
4/20/2018,10,74,28.7,14.7,30.9,11.36
4/21/2018,0,67,31.6,20.3,35.3,11.45
4/22/2018,0,78,32.8,22.3,35.7,12.27
4/23/2018,0,70,31.1,13.5,33,11.65
4/24/2018,0,88,28.4,18.7,33.8,11.97
4/25/2018,0,92,31,6.9,36.1,12.24
4/26/2018,0,84,34.3,5.3,38.9,12.02
4/27/2018,0,91,32.4,22.8,37.3,11.72
4/28/2018,0,68,30.8,21.5,33,12.01
4/29/2018,0,71,31.1,22.4,32.3,11.55
4/30/2018,0,74,32.5,10.8,33.9,12.87
5/1/2018,0,93,29.2,13,32.8,12.45
5/2/2018,0,64,32.2,13,35,12.95
5/3/2018,19.2,88,30.5,17.1,33.6,12.21
5/4/2018,16.6,75,26,17.3,29.6,13.94
5/5/2018,0,94,29.9,5.9,35.1,12.41
5/6/2018,12.8,68,29.2,8.9,30.3,12.74
5/7/2018,0,97,30,14.6,35.9,13.09
5/8/2018,0,78,29.5,9.4,32.1,12.08
5/9/2018,0,91,34.6,8.4,39,13.02
5/10/2018,0,61,30.8,22,32.7,12.21
5/11/2018,0,69,32.9,14.2,35.3,11.63
5/12/2018,0,79,28.9,25,31,12.26
5/13/2018,0,92,31.3,22.5,34.7,12.11
5/14/2018,0,80,26.7,23.3,30,11.74
5/15/2018,0,80,34.1,24.2,38.1,11.05
5/16/2018,0,83,29.8,19,32.9,11.26
5/17/2018,0,91,27.6,10.9,33.4,12.81
5/18/2018,0,96,33.7,14.8,37.4,11.89
5/19/2018,0,96,31.1,7.9,37.5,12.81
5/20/2018,14.2,91,28.4,21,33.4,13.14
5/21/2018,0,71,30,11,32.3,10.75
5/22/2018,0,81,32.3,23.4,36.1,12.21
5/23/2018,0,64,33.5,14.8,34.8,11.95
5/24/2018,0,61,32.4,18.7,35.1,11.45
5/25/2018,14,60,27.7,18.9,29.4,11.61
5/26/2018,11.6,72,33.4,12.5,36,12.46
5/27/2018,17.8,96,28.6,13.7,33.1,12.8
5/28/2018,0,95,25.2,21.7,28.8,13.17
5/29/2018,0,94,33,22.2,37.8,11.09
5/30/2018,0,90,33.9,12.8,38.3,12.09
5/31/2018,0,68,32,10.6,34.8,11.88
6/1/2018,0,67,26.9,17.4,28.2,11.07
6/2/2018,0,80,31.9,5.6,34.7,12.44
6/3/2018,19.7,81,29.8,11.8,34.1,13.38
6/4/2018,0,80,32.1,9.4,36.2,11.93
6/5/2018,0,93,31.2,7.7,36.6,11.09
6/6/2018,0,95,25.6,22.9,31.5,11.61
6/7/2018,61.3,84,25.5,30.2,30.3,13.56
6/8/2018,13.8,98,29.6,11.5,33.6,13.12
6/9/2018,7.7,70,33,19.5,35.7,11.93
6/10/2018,0,86,28.7,16.5,32.7,11.72
6/11/2018,9.7,72,26.6,22.2,29.3,13.02
6/12/2018,0,66,28.6,11.4,30.7,11.43
6/13/2018,0,63,30.8,24.1,32.6,11.35
6/14/2018,16.4,92,34,23.7,39.9,13.95
6/15/2018,0,85,33.7,13.1,38.5,13.25
6/16/2018,18.6,93,32,25,36.5,11.96
6/17/2018,0,66,32.4,23.4,34.1,12.41
6/18/2018,0.3,89,29,8.5,34.3,12.69
6/19/2018,0,78,34.3,18.3,37.1,12.68
6/20/2018,0,61,33.1,24.8,33.5,11.18
6/21/2018,0,65,34.7,15.9,35.5,11.81
6/22/2018,0,77,27.7,13.5,31.2,12.59
6/23/2018,0,91,33.1,7.9,37,13.08
6/24/2018,0,71,27,22.2,30.9,11.13
6/25/2018,0,92,30.2,9.3,33.8,12.2
6/26/2018,0,87,34.4,24.1,39.9,11.74
6/27/2018,0,66,28.6,14.1,31.1,12.12
6/28/2018,0,68,25.1,6.9,27.8,11.08
6/29/2018,11.7,60,29.1,17.5,30.7,12.62
6/30/2018,0,96,31.3,10.6,36.1,12.56
7/1/2018,18.1,90,29,19.1,32.7,12.9
7/2/2018,14.3,95,28.6,21.2,34.3,12.93
7/3/2018,0,84,27.5,16.8,32.5,12.92
7/4/2018,10,67,34.2,23,36.9,12.68
7/5/2018,0,65,29.6,8.7,30.3,12.28
7/6/2018,0,75,30.4,17.3,32.5,11.32
7/7/2018,0,80,30.1,9.8,34.9,12.79
7/8/2018,0,74,28.1,5.2,30.9,12.51
7/9/2018,0,72,25.5,15.6,27.3,12.93
7/10/2018,0,83,33,14.6,37.5,12.53
7/11/2018,0,73,33,15.5,36.1,12.25
7/12/2018,0,63,26.4,12.5,27.5,11.09
7/13/2018,0,72,29.5,22.3,32.7,11.26
7/14/2018,0,85,28.6,24.3,31.4,12.9
7/15/2018,16,81,31.9,20.9,36.1,11.51
7/16/2018,0,88,34.9,6.6,38.3,11.2
7/17/2018,0,82,26,24.5,29.7,11.68
7/18/2018,0,82,26.1,18.9,31.2,10.92
7/19/2018,10.2,75,26.1,15.5,29.6,12.24
7/20/2018,0,97,28.7,24.6,32.6,13.18
7/21/2018,0,70,26.1,7,27.7,13.11
7/22/2018,0,60,29.7,8.1,31.3,12.14
7/23/2018,11.3,61,31.6,19.9,32.3,12.09
7/24/2018,0,62,33,15.5,35.5,12.24
7/25/2018,0,94,25.7,11.9,30.6,13.45
7/26/2018,0,77,27.7,19,29.6,10.76
7/27/2018,0,85,26.6,18.2,30.3,11.61
7/28/2018,0.2,87,26,10.4,29.5,13.21
7/29/2018,0,92,32.7,16.1,36.6,12.46
7/30/2018,0,74,28.4,17.4,30.8,11.96
7/31/2018,2.4,78,32.8,15.6,35.5,12.22
8/1/2018,0,61,25.3,11.3,26.4,11.5
8/2/2018,0,66,29.3,12.4,31.2,11.51
8/3/2018,0,94,25.3,9,31.3,11.91
8/4/2018,11.8,64,30.9,23.3,32.6,12.33
8/5/2018,0,73,28.1,21,31.8,12.17
8/6/2018,0,84,35,6.6,37.6,12.15
8/7/2018,0,85,32.8,6.3,36.6,11
8/8/2018,17.6,63,27.7,16.9,29.5,11.43
8/9/2018,0,83,28.9,8.6,33.2,12.01
8/10/2018,0,74,32.3,8,34.7,12.91
8/11/2018,0,77,31.2,21,32.8,12.56
8/12/2018,0,80,31.9,20.1,36.7,12.05
8/13/2018,12.7,79,30.1,24.6,32.4,12.09
8/14/2018,0,82,34.5,18.1,38,10.98
8/15/2018,0,82,30.8,10.4,35.5,11.02
8/16/2018,0,93,34.8,7.3,39.1,11.6
8/17/2018,0,93,25.4,5.8,30.7,13.58
8/18/2018,0,62,26.1,12.6,27.5,12.43
8/19/2018,0,77,30.9,19,34.2,11.94
8/20/2018,0,82,26.3,10.4,29.4,12.46
8/21/2018,0,89,34.2,19.8,39.6,13.36
8/22/2018,0,70,32,13.9,35.3,12.12
8/23/2018,0,93,25.2,6.7,29.7,12.91
8/24/2018,0,85,27.6,13,31,11.78
8/25/2018,0,79,27.4,15.3,31.6,11.36
8/26/2018,0,81,32.7,14.8,37.6,10.86
8/27/2018,0,75,25.8,21.9,29,13.13
8/28/2018,0,71,28.8,18.3,32.3,11.02
8/29/2018,0,79,34.9,17.2,39.7,11.93
8/30/2018,0,62,31.1,7.6,31.6,10.83
8/31/2018,0,76,25.3,22.9,29,13.11
9/1/2018,0,95,25.3,18.9,31.6,13.15
9/2/2018,0,92,30.5,13.9,35,12.3
9/3/2018,14.7,75,26.7,6.3,30.6,13.87
9/4/2018,1.1,71,30.1,23.8,33.9,11.7
9/5/2018,0,61,27,6.8,28.2,11.88
9/6/2018,0,83,25.3,10.3,30.6,11.92
9/7/2018,0,63,27.2,12,28,11.68
9/8/2018,0,94,27.3,14.9,32.1,12.15
9/9/2018,0,73,34.2,7.7,36.8,11.77
9/10/2018,0,60,30.9,16.2,32.5,12.8
9/11/2018,0,96,34.4,16.1,39.6,11.48
9/12/2018,6.7,74,34.6,21.3,37.4,12.28
9/13/2018,12.2,68,31.4,15.5,32.5,11.74
9/14/2018,0,62,30.5,14.8,32.7,10.82
9/15/2018,16.5,89,30.2,14.7,33.4,12.15
9/16/2018,0,75,33.7,18.8,36.8,13.03
9/17/2018,0,89,28.4,10.2,31.5,12.26
9/18/2018,0,85,31.8,18.5,35,11.19
9/19/2018,0,65,32,14,33,10.81
9/20/2018,143.6,84,34.6,15.3,39.3,19.31
9/21/2018,0,65,32.2,5.7,33.6,12.51
9/22/2018,0,85,27.6,13.9,32.1,13.08
9/23/2018,0,71,33,7.6,35.1,11.03
9/24/2018,0,70,25.4,13.1,27.4,13.18
9/25/2018,0,60,25.6,23.7,28.6,10.62
9/26/2018,0,98,30.5,14.8,35.9,12.66
9/27/2018,0,80,29.5,8,33.5,12.87
9/28/2018,6,97,34.2,11.4,38.5,13.33
9/29/2018,3.8,90,33.8,8.6,38.6,12.38
9/30/2018,0,74,28.1,12.1,30.3,11.72
10/1/2018,0,84,31.7,21.1,35.5,12.31
10/2/2018,0,87,33,6.5,37.9,11.11
10/3/2018,19.9,78,32.7,24,37.1,12.49
10/4/2018,0,77,29.3,15.8,32.6,11.67
10/5/2018,6.3,97,30.2,7.1,36.9,13.13
10/6/2018,3.2,97,31.4,13.4,36.3,12.92
10/7/2018,2.3,96,34.8,22.3,40.5,11.65
10/8/2018,0,81,31.5,24.7,35.4,11.28
10/9/2018,1.3,66,31.1,23,34.5,12.77
10/10/2018,0,66,34,17.1,35.1,10.79
10/11/2018,0,91,35,24.8,40.8,10.96
10/12/2018,0,75,31.7,14.4,34.7,12.35
10/13/2018,0,82,33,11.4,37.6,12.28
10/14/2018,0,93,28.2,18.9,32.6,13.41
10/15/2018,0,80,31,9.4,33.1,11.71
10/16/2018,18,69,27.4,11.8,29.8,13.54
10/17/2018,0,61,27.1,24.4,27.2,11.2
10/18/2018,0,88,33.1,10.2,38.5,11.17
10/19/2018,15.6,75,34.3,7.8,37.7,13.31
10/20/2018,0,62,27.1,22,28.5,11.33
10/21/2018,0,65,34.3,10.5,35,12.12
10/22/2018,0,61,26.8,19.5,29.9,10.92
10/23/2018,16.4,81,33.1,19.6,37.6,12.72
10/24/2018,0,63,29.2,15.7,31.2,12.17
10/25/2018,18.5,74,32.5,14.1,36.6,14.02
10/26/2018,0,71,35,7.5,39,12.81
10/27/2018,9.4,80,27.2,21.3,30.8,12.87
10/28/2018,4.8,81,30.5,19.7,35.5,12.28
10/29/2018,0,90,32.9,9.3,37.5,13.34
10/30/2018,0,68,33.9,9.9,37.1,12.15
10/31/2018,0,97,30.5,10.5,35.4,12.44
11/1/2018,1.8,91,32,21.8,37.2,11.47
11/2/2018,0,70,31.6,10.3,32.7,12.45
11/3/2018,0,68,25.6,19.3,27.7,10.74
11/4/2018,0,60,28,19.1,28.5,11.62
11/5/2018,0,90,30,5.8,34.4,13.03
11/6/2018,0,67,31.2,11.6,33.3,10.69
11/7/2018,0,87,29,22.6,32,12.82
11/8/2018,0,78,31.3,18.5,33.8,11.3
11/9/2018,0,82,30.1,13.2,34,13.31
11/10/2018,0,78,27.9,7.7,30.9,11.83
11/11/2018,0,85,28.4,14.1,33.3,12.81
11/12/2018,16.2,82,34,10.9,37.9,13.51
11/13/2018,0,98,28.3,14.8,32.6,13.32
11/14/2018,0,86,32.6,12.2,36.2,11.99
11/15/2018,16.6,67,34.1,22.8,35.6,11.38
11/16/2018,0,65,30.5,23.8,32.8,12.18
11/17/2018,0,88,28.1,13.7,32.4,13.42
11/18/2018,0,75,32.6,18.2,36.6,12.87
11/19/2018,0.2,62,33.2,15.3,34.3,11.2
11/20/2018,0,97,25.1,13.2,31.2,12.07
11/21/2018,0,82,28.4,23.7,31.6,13.13
11/22/2018,0,97,34.7,13.2,38.6,12.05
11/23/2018,0,95,32.4,22.8,37.9,12.37
11/24/2018,0,87,26.5,20,31.8,12.53
11/25/2018,18.4,90,31,22,34.6,12.03
11/26/2018,4.6,81,33.2,11.2,36.6,12.3
11/27/2018,12.9,81,32.8,19.6,35.2,12.01
11/28/2018,16.3,71,32.9,23.6,36.5,13.6
11/29/2018,0,97,27.1,19.3,31.4,12.07
11/30/2018,0,61,34.5,16.3,37,10.8
12/1/2018,0,70,26.9,24.4,29,12.05
12/2/2018,0,71,26.6,14.3,29.7,12.56
12/3/2018,0,72,28.6,8.5,30.7,11.99
12/4/2018,19.1,95,32.6,24.2,38.6,12.6
12/5/2018,0,85,31.7,14.5,36.3,12.56
12/6/2018,16.3,97,30.8,18.6,36.2,14.07
12/7/2018,0,92,32.7,14.4,36.4,11.78
12/8/2018,11.9,75,28.9,12.5,33.3,12.77
12/9/2018,19.3,68,30.1,12,33.4,11.72
12/10/2018,0,89,26.5,13,31,12.02
12/11/2018,0,80,32.1,18,36.5,12.61
12/12/2018,0,70,30,19.8,33.3,12.52
12/13/2018,0,91,30.3,23.7,34.3,13.2
12/14/2018,16.2,85,28.7,24.2,31.4,13.13
12/15/2018,0,91,32.8,21.7,38.5,12.87
12/16/2018,0,84,30.1,19.2,33.5,11.95
12/17/2018,17.6,72,33.7,21.4,35.5,11.4
12/18/2018,0,88,30.7,17.9,35.7,13.22
12/19/2018,8.7,90,25.8,5.4,28.9,13.87
12/20/2018,0,78,26.7,23.4,29.5,11.76
12/21/2018,0,87,29.3,10.7,34.4,12.35
12/22/2018,0,66,25.1,7.1,26.7,11.17
12/23/2018,0,73,26.8,6.7,28.4,13.05
12/24/2018,16.8,88,32.1,15.9,35.3,12.51
12/25/2018,10.6,63,34.8,7.2,38,13.16
12/26/2018,0,91,25.1,12.2,30.2,13.21
12/27/2018,0,82,25,18.6,30.2,12.45
12/28/2018,0,82,28.3,15.3,33.5,13.3
12/29/2018,0,70,34.2,22.6,38.1,12.53
12/30/2018,0,93,25,14.2,30.3,11.85
12/31/2018,0,85,25.7,5.9,28.4,11.97
1/1/2019,11.3,61,28.3,10.2,29.2,11.56
1/2/2019,0,91,30.8,15.4,37,13.43
1/3/2019,7.7,80,25.3,14.1,29.6,11.79
1/4/2019,17.3,96,25.7,9.5,32.2,12.71
1/5/2019,0,79,30.3,10,35.2,11.79
1/6/2019,0,84,27.2,6.5,31.2,12.9
1/7/2019,13,77,34.7,13.6,39.3,11.49
1/8/2019,0,94,28.5,24.6,33.5,11.74
1/9/2019,0,84,25.6,23.5,28.6,12.77
1/10/2019,0,92,26,22,29.3,12.12
1/11/2019,13.2,81,33.8,12.9,38.8,13.05
1/12/2019,0,62,25.3,7.8,25.8,11.4
1/13/2019,38.8,66,33,15.9,36.1,14.06
1/14/2019,0,85,33.8,15.3,37.6,12.36
1/15/2019,0,64,25.7,17.5,26.6,10.68
1/16/2019,0,73,25.1,9.1,27.9,12.4
1/17/2019,0,61,32.8,23,35.5,11.26
1/18/2019,0,64,27.6,7.7,28.8,12.8
1/19/2019,0,84,34.6,9.3,38.8,13.29
1/20/2019,2.6,91,26.3,13.3,30.2,12.57
1/21/2019,0,86,27.8,5.9,30.7,13.11
1/22/2019,8.9,91,26,23,29.2,13.16
1/23/2019,0,71,26.2,9,27.5,12.69
1/24/2019,13.1,68,33.7,23.5,36.3,11.26
1/25/2019,0,78,32.1,14.6,35.5,12.36
1/26/2019,0,86,27.5,11,30.5,12.73
1/27/2019,10.2,75,31.2,19.4,32.9,12.61
1/28/2019,0,98,29.6,17.4,33.9,11.54
1/29/2019,0,71,29.3,18.4,32.5,11.91
1/30/2019,0,84,34.8,17.3,39.8,12.03
1/31/2019,0,87,28.5,14.8,33.8,12.26
2/1/2019,0,92,28.2,24.9,34.1,11.81
